company_name,trade,city,state,county,aka,phone,address,license_number,license_source,license_count
CLARITY PLUMBING LLC,Plumbing,,TX,MONTGOMERY,,,,44958,TSBPE,1
PRICELESS PLUMBING,Plumbing,,TX,GALVESTON,,,,41004,TSBPE,1
LRE PLUMBING,Plumbing,,TX,LAMPASAS,,,,45181,TSBPE,1
"ATX PIPEDREAM PLUMBING, LLC",Plumbing,,TX,TRAVIS,,,,47031,TSBPE,1
BEN VIDAURRE,Plumbing,ROCKWALL,TX,ROCKWALL,,5126790812,2055 KRISTY LN,46657,TSBPE,1
WISEMEN PLUMBING CO,Plumbing,,TX,RANDALL,,,,12487,TSBPE,1
HAROLD DURST PLUMBING INC,Plumbing,SAN ANTONIO,TX,BEXAR,,2108215474,P O BOX 791553,12369,TSBPE,1
SMOLENSKY INVESTMENTS LLC DBA SMOLENSKY PLUMBING CO,Plumbing,HOUSTON,TX,HARRIS,,8326607588,PO BOX 272305,41039,TSBPE,1
HUNT PLUMBING LLC,Plumbing,,TX,BELL,,,,43610,TSBPE,1
"OPEN HOUSE TEXAS REALTY & INVESTMENTS, LLC",Plumbing,,TX,FORT BEND,,,,43844,TSBPE,1
WALIKY PLUMBING,Plumbing,CENTER POINT,TX,KERR,,8306342050,P.O. BOX 927,17996,TSBPE,1
"SUPERIOR AC &HEAT, PLUMBING",Plumbing,,TX,JOHNSON,,,,40961,TSBPE,1
R&G QUALITY PLUMBING LLC,Plumbing,,TX,CALDWELL,,,,42960,TSBPE,1
SIRIUS PLUMBING & AIR CONDITIONING INC.,Plumbing,CARROLLTON,TX,DENTON,,2142456922,1406 HALSEY WAY,18876,TSBPE,1
PCL PLUMBING,Plumbing,ELGIN,TX,BASTROP,,5124339472,4575 CR 464,36774,TSBPE,1
JTS PLUMBING,Plumbing,,TX,DALLAS,,,,45365,TSBPE,1
"HARRIS MOUNTAIN WEST, LLC",Plumbing,SALT LAKE CITY,TX,SALT LAKE,,3854144950,1193 W 2200 S,42777,TSBPE,1
LIFETIME PLUMBING,Plumbing,,TX,HARRIS,,,,43557,TSBPE,1
DAVID MARCELINO PLUMBING,Plumbing,HOUSTON,TX,HARRIS,,2819244552,3503 LOLNGHORN DR,509,TSBPE,1
E & E PLUMBING SERVICES,Plumbing,KYLE,TX,HAYS,,5126653685,189 PADDINGTON DRIVE,37794,TSBPE,1
NISSI EXCAVATION AND CONSTRUCTION,Plumbing,INGLESIDE,TX,SAN PATRICIO,,3617762431,2746 SAN ANTONIO ST,20950,TSBPE,1
IRONCLAD PLUMBING LLC,Plumbing,BOKCHITO,TX,BRYAN,,5809240176,512 PRIMROSE LANE,15638,TSBPE,1
RINCHUSO'S PLUMBING & HEATING COMPANY INC,Plumbing,SHREVEPORT,TX,CADDO,,3186711820,607 MOUNT ZION RD,18209,TSBPE,1
COSS PLUMBING SERVICES COMPANY DBA COSS PLUMBING SERVICES,Plumbing,,TX,EL PASO,,,,40500,TSBPE,1
CAPITAL CITY PLUMBING & DRAIN,Plumbing,LEANDER ,TX,WILLIAMSON,,9513154525,180  ANTLERS TRAIL,39570,TSBPE,1
"DU-WEST TOTAL PLUMBING, INC.",Plumbing,PASADENA,TX,HARRIS,,8322561978,510 PASADENA FRWY,36444,TSBPE,2
WEST TEXAS UTILITY CONTRACTORS INC,Plumbing,AMARILLO,TX,POTTER,,8064182081,10801 W. AMARILLO BLVD.,38836,TSBPE,1
WILSON & SON PLUMBING SERVICES,Plumbing,HEARTLAND,TX,KAUFMAN,,8176834744,2113 BRENHAM DR,39453,TSBPE,1
UNLOCKING DREAMS LLC DBA METRO REPAIR PLUMBER,Plumbing,,TX,COLLIN,,,,47003,TSBPE,1
ROS PLUMBING COMPANY INC,Plumbing,SAN ANTONIO,TX,BEXAR,,2102888138,12226 SAN MIGUEL,18383,TSBPE,1
MIKE FISH PLUMBING,Plumbing,,TX,DENTON,,,,42434,TSBPE,1
INDIGO TWINS NOAH'S PLUMBING,Plumbing,KATY,TX,FORT BEND,,7132063060,9707 DILL CANYON LN,37481,TSBPE,1
JOHN'S PLUMBING SERVICE,Plumbing,CLEVELAND,TX,MONTGOMERY,,2815927534,PO BOX 2193,40794,TSBPE,1
"KING'S ENTERPRISES, LLC",Plumbing,EL PASO,TX,EL PASO,,9159208716,640 ENDWALL ST,44645,TSBPE,1
MASTER ROOTER PLUMBING SERVICES,Plumbing,SAN MARCOS,TX,HAYS,,5123929086,5184 ROSE TRAIL,36724,TSBPE,1
FLORIDA FLOATS INC DBA BELLINGHAM MARINE,Plumbing,,TX,COLLIER,,,,43413,TSBPE,1
MARTIN'S PLUMBING,Plumbing,CEDAR HILL,TX,DALLAS,,2142874180,1257 HIGHVIEW DR.,37587,TSBPE,1
JV HOUSTON PLUMBING,Plumbing,,TX,HARRIS,,,,41497,TSBPE,1
"PLUMBERS WORLD, LLC",Plumbing,BEAUMONT,TX,JEFFERSON,,2109076614,695 CHAMBERLIN DR.,38043,TSBPE,1
GEEP MECCHANICAL ENGINEERING AND CONSTRUCTION,Plumbing,FORT WORTH,TX,TARRANT,,8179269693,3640  8TH AVE,6603,TSBPE,1
J DEE MECHANICAL,Plumbing,COLORADO CITY,TX,MITCHELL,,4322583875,945,22057,TSBPE,1
A. MOLINA PLUMBING,Plumbing,BURLESON,TX,JOHNSON,,8176159241,PO BOX 2944,44116,TSBPE,1
RATTLER PLUMBING LLC,Plumbing,,TX,HOOD,,,,45169,TSBPE,1
SAME DAY PLUMBING,Plumbing,,TX,HARRIS,,,,9479,TSBPE,1
TEJAS PLUMBING INC TEJAS CONSTRUCTION,Plumbing,CORPUS CHRISTI,TX,NUECES,,3614269051,4917  HOLLY RD.,39758,TSBPE,1
MILLARD PLUMBING AND UTILITY LLC.,Plumbing,,TX,HARRIS,,,,43781,TSBPE,1
MCALISTER PLUMBING,Plumbing,ELGIN,TX,BASTROP,,5127792710,287 MCSHAN LANE LN,38392,TSBPE,1
X-TREME PLUMBING,Plumbing,,TX,BEXAR,,,,46774,TSBPE,1
RICKS BACKFLOW AND PLUMBING LLC,Plumbing,PLANO,TX,COLLIN,,4328891115,"1200 JUPITER RD., #940656",14756,TSBPE,1
ANGELINA COUNTY PLUMBING,Plumbing,,TX,NACOGDOCHES,,,,46521,TSBPE,1
BREWSTER CO.,Plumbing,,TX,COMAL,,,,46910,TSBPE,1
THE LEAK WHISPERERS LLC,Plumbing,CARROLLTON,TX,DALLAS,,2144129978,3306 WILEY POST RD #105,36919,TSBPE,1
"MORGAN'S PRO PLUMBING, LLC",Plumbing,GRANBURY ,TX,HOOD,,8179000769,P O BOX 1919,12334,TSBPE,1
VENTURE PLUMBING,Plumbing,SAN ANTONIO,TX,ARANSAS; BEXAR,,2105775425,14035 DUBLIN SQ SUITE 103,44282,TSBPE,2
"TEXAS PLUMBING CONTRACTORS, LLC",Plumbing,EL PASO,TX,EL PASO,,9158558800,6936 COMMERCE AVE.,19059,TSBPE,1
RAY'S PLUMBING AND MECHANICAL,Plumbing,,TX,COLLIN,,,,44065,TSBPE,1
CHRISTIAN BROTHERS PLUMBING,Plumbing,HEARNE,TX,ROBERTSON,,9794500230,6705 WARREN ROAD,37260,TSBPE,1
ELLIOTT MECHANICAL LLC,Plumbing,,TX,MONTGOMERY,,,,42637,TSBPE,1
DRAIN CLEANING BROS,Plumbing,,TX,DALLAS,,,,45882,TSBPE,1
THE AFFORDABLE PLUMBER,Plumbing,TROPHY CLUB,TX,DENTON,,8175248676,4 CIMARRON CT,40135,TSBPE,1
ART'S PLUMBING,Plumbing,,TX,PARKER,,,,44597,TSBPE,1
SIMMONS PLUMBING,Plumbing,,TX,BELL,,,,44454,TSBPE,1
GOOD FAMILY COMPANY LLC DBA GOODY'S PLUMBING,Plumbing,,TX,BEXAR,,,,43467,TSBPE,1
"TSWT ACQUISITION INC DBA TRISTATE WATER,POWER, AND AIR",Plumbing,MESQUITE,TX,DALLAS,,2147732017,PO BOX 852606,36760,TSBPE,1
ERIC STOLLE PLUMBING LLC,Plumbing,ROUND ROCK,TX,WILLIAMSON,,5126895197,2800 JOE DIMAGGIO BLVD #26,39519,TSBPE,1
MESA PLUMBING INC,Plumbing,OAK POINT,TX,DENTON,,9724392991,9417 WINDSOR DR,38812,TSBPE,1
SUN COAST PLUMBING,Plumbing,ALAMO,TX,HIDALGO,,9563914337,1335 NORTH ALAMO RD,36651,TSBPE,1
COVE PLUMBING INC,Plumbing,COPPERAS COVE,TX,CORYELL,,2545474263,2416 E HIGHWAY 190,37682,TSBPE,1
WILLABYS PLUMBING,Plumbing,CAMPBELL,TX,HUNT,,9034080040,805  LINCOLN ST,39961,TSBPE,1
ATA QUALITY PLUMBING LLC,Plumbing,SPRING BRANCH,TX,COMAL,,2108774930,236 STEEPLEBROOK,42092,TSBPE,1
ETCHSTONE CONSTRUCTION INC,Plumbing,HOCKLEY,TX,HARRIS,,7132556329,20906 BLUEBIRD,36487,TSBPE,1
PORT PLUMBING COMPANY INC,Plumbing,PORT ARANSAS,TX,NUECES,,3617495557,P. O. BOX 675,10423,TSBPE,1
J & W SOLUTIONS,Plumbing,,TX,ELLIS,,,,45763,TSBPE,1
WILLIAMS PLUMBING,Plumbing,MILLSAP,TX,PARKER,,8173041652,4227 FAIRVIEW ROAD,11161,TSBPE,1
DFW PLUMBER,Plumbing,ROYSE CITY,TX,ROCKWALL,,4694748615,577 BUENA VISTA RD,39929,TSBPE,1
JUST IN TIME PLUMBING CO LLC,Plumbing,,TX,BELL,,,,39011,TSBPE,1
CRITICAL PLUMBING OF TEXAS LLC.,Plumbing,,TX,BEXAR,,,,42316,TSBPE,1
LUCIO PLUMBING SERVICES LLC,Plumbing,,TX,BEXAR,,,,41511,TSBPE,1
VIPER PLUMBING LLC,Plumbing,DUNCANVILLE,TX,DALLAS,,8174174848,1802 S. COCKRELL HILL RD.,36542,TSBPE,1
M&L PLUMBING SERVICES LLC,Plumbing,,TX,HILL,,,,41038,TSBPE,1
TIMMONS PLUMBING CO LLC,Plumbing,,TX,LAMPASAS,,,,41807,TSBPE,1
MENDEZ PLUMBING LLC,Plumbing,SAN ANTONIO,TX,BEXAR; HARRIS,,2104341569,5459  CASTROVILLE RD,38960,TSBPE,2
CITY OF DALLAS PARK AND RECREATION DEPT,Plumbing,,TX,DALLAS,,,,41113,TSBPE,1
TEXAS WATER SERVICES LLC DBA JUSTUS PLUMBING,Plumbing,ROUND ROCK,TX,WILLIAMSON,,5124508437,1622 BELVEDERE PL,42320,TSBPE,1
NORTH STAR PLUMBING,Plumbing,,TX,GRAYSON,,,,36256,TSBPE,1
RANSOM PLUMBING LLC,Plumbing,,TX,VICTORIA,,,,38531,TSBPE,1
GO GREEN PLUMBING LLC,Plumbing,HOCKLEY,TX,HARRIS,,2819606576,28722 SMALLEY ROAD,38626,TSBPE,1
SONNY'S RESIDENTAL PLUMBING LLC,Plumbing,,TX,FORT BEND,,,,42847,TSBPE,1
R H D PRIMARY PLUMBING LLC,Plumbing,LEWISVILLE,TX,DENTON,,2147141041,1501 GLENCAIRN LN,37378,TSBPE,1
GUARANTEED PLUMBING,Plumbing,MCKINNEY,TX,COLLIN,,2145789158,6742 CR 281 WEST,39823,TSBPE,1
TEORIN INC DBA ROYAL PLUMBING,Plumbing,PORTLAND,TX,SAN PATRICIO,,3616437229,P O BOX 629,15795,TSBPE,1
ND PLUMBING SERVICES LLC,Plumbing,,TX,GRAYSON,,,,45142,TSBPE,1
RD PLUMBING LLC,Plumbing,,TX,GALVESTON,,,,40994,TSBPE,1
"THE AC HERO, LLC",Plumbing,NORTH RICHLAND HILLS,TX,TARRANT,,8176184471,5615 RUFE SNOW DR.,12670,TSBPE,1
COSSELMON MECHANICAL LLC,Plumbing,AMARILLO,TX,POTTER,,8066811529,PO BOX 10047,39642,TSBPE,1
ANDERSON PLUMBING CO LLC,Plumbing,PRINCETON,TX,COLLIN,,9726587156,705 PRIVATE ROAD 5581,38294,TSBPE,1
FRITCHER PLUMBING,Plumbing,TIOGA,TX,GRAYSON,,9038188289,200 STIRRUP RD,38519,TSBPE,1
SKILLED PLUMBING INC,Plumbing,ODESSA,TX,ECTOR,,4325532702,721 OXFORD DR.,38714,TSBPE,1
PLUMBING TEK,Plumbing,,TX,DALLAS,,,,40891,TSBPE,1
POWER PLUMBING SERVICES,Plumbing,,TX,HARRIS,,,,39121,TSBPE,1
ALX PLUMBING,Plumbing,,TX,HARRIS,,,,42452,TSBPE,1
PAYTON PLUMBING INC,Plumbing,ARANSAS PASS,TX,SAN PATRICIO; DAWSON,,3612309196,1505 WEST JOHNSON AVE,36101,TSBPE,2
BOHMFLAK PLUMBING LLC,Plumbing,,TX,MEDINA,,,,46543,TSBPE,1
ISA INVESTMENTS LLC DBA FLOWMASTER PLUMBING,Plumbing,SAN ANTONIO,TX,BEXAR,,2106698165,2506 BARNEY AVE,38768,TSBPE,1
"ALEXANDER BROOKS, SOLE PROPRIETOR",Plumbing,,TX,GALVESTON,,,,44051,TSBPE,1
INTUITION PLUMBING LLC,Plumbing,,TX,TARRANT,,,,42828,TSBPE,1
AAA AFFORDABLE PLUMBING HEATING AND AC,Plumbing,,TX,BEXAR,,,,37895,TSBPE,1
OMEGA PLUMBING SERVICES,Plumbing,,TX,HARRIS,,,,44289,TSBPE,1
TREVINO RESIDENTIAL & COMMERCIAL DBA TREVINO PLBG ELEC & HVA,Plumbing,KINGSVILLE ,TX,KLEBERG,,3612280167,1717  LISA DR,38612,TSBPE,1
TITAN PLUMBING & GAS,Plumbing,DALLAS,TX,DALLAS,,2143098464,2909 SHOREWOOD DR,45230,TSBPE,1
SONS PLUMBING LLC,Plumbing,DALLAS,TX,DALLAS,,9729272786,4529 SAMUEL,44922,TSBPE,1
KUMAEDRE LLC,Plumbing,,TX,MIDLAND,,,,44975,TSBPE,1
1-800-PLUMBER OF PEARLAND LLC,Plumbing,PEARLAND,TX,BRAZORIA,,7132981534,PO BOX 576,42240,TSBPE,1
WRIGHT-WAY PLUMBING,Plumbing,WINNSBORO,TX,WOOD,,9036297183,1111 CR 3597,37358,TSBPE,1
FIRST PLUMBING 0F CASS COUNTY,Plumbing,,TX,CASS,,,,43114,TSBPE,1
"MY PLUMBER INC., DBA J.R.'S PLUMBING",Plumbing,SAN ANTONIO,TX,BEXAR,,2107318433,1039 FRESNO DR,13371,TSBPE,1
"NOBILITY PLUMBING, LLC",Plumbing,,TX,COLLIN,,,,45082,TSBPE,1
AMERITEX PLUMBING & DRAIN LLC,Plumbing,HOUSTON,TX,HARRIS,,,4458 BROOKHEAD TRAIL,18052,TSBPE,1
GOLD STAR PLUMBING,Plumbing,,TX,WILLIAMSON,,,,45511,TSBPE,1
PCI CONSTRUCTION INC,Plumbing,,TX,TARRANT,,,,38065,TSBPE,1
AUSTIN PLUMBING COMPANY LLC,Plumbing,KELLER,TX,TARRANT,,8177342548,1524 HIGHLAND OAKS DRIVE,40000,TSBPE,1
RTM CONSTRUCTION COMPANY LTD,Plumbing,ADKINS,TX,BEXAR,,2106494600,12931 US HWY 87 S,38394,TSBPE,1
SPARTAN MECHANICAL,Plumbing,,TX,HAYS,,,,41830,TSBPE,1
"C4 PLUMBING SOLUTIONS,LLC",Plumbing,,TX,ROBERTSON,,,,45902,TSBPE,1
ROMERO PLUMBING SERVICES LLC,Plumbing,,TX,HENDERSON,,,,46674,TSBPE,1
A+ PROFESSOR OF PLUMBING INC DBA RUB-A-DUB PLUMBING,Plumbing,TYLER,TX,SMITH,,9038879900,13213 STATE HWY 155,38248,TSBPE,1
ROSS PLUMBING SERVICES LLC,Plumbing,,TX,HAYS,,,,43377,TSBPE,1
GILLIS/ STAEDTLER LLC DBA GILLIS PLUMBING SOLUTIONS,Plumbing,FREDERICKSBURG,TX,GILLESPIE,,5122992942,3071 W US HIGHWAY 290,41909,TSBPE,1
AFTER HOURS PLUMBING SERVICE,Plumbing,,TX,HARRIS,,,,41513,TSBPE,1
JOE NETTLES PLUMBING,Plumbing,HOUSTON,TX,HARRIS,,,7731 HILLMONT ST,43136,TSBPE,1
SOSA SERVICES LLC,Plumbing,,TX,WILLIAMSON,,,,44799,TSBPE,1
MOS 1 ED PLUMBING,Plumbing,PAIGE,TX,BASTROP,,5122196003,P O BOX 266,38406,TSBPE,1
BEAUMONT PLUMBING LLC,Plumbing,BEAUMONT,TX,JEFFERSON,,4094545391,1635 W. LUCAS,37705,TSBPE,1
"ADVANCED SYSTEMS TESTING, LLC",Plumbing,,TX,WILLIAMSON,,,,44381,TSBPE,1
HARTFORD SERVICES INC,Plumbing,STAFFORD,TX,FORT BEND,,2812613333,PO BOX 2747,42520,TSBPE,1
JT PLUMBING SOLUTIONS,Plumbing,,TX,HUNT,,,,45031,TSBPE,1
FAITH ELECTRIC INC DBA GENERATOR SUPERCENTER OF OKLAHOMA,Plumbing,,TX,GRADY,,,,44868,TSBPE,1
UNCLE DUNKLE PLUMBING,Plumbing,,TX,JOHNSON,,,,46171,TSBPE,1
DBA TEXANS WATER HEATERS,Plumbing,,TX,HARRIS,,,,44943,TSBPE,1
DERRICKS CONSULT LLC,Plumbing,,TX,CALDWELL,,,,44945,TSBPE,1
MARBLE FALLS PLUMBING LLC,Plumbing,,TX,TRAVIS,,,,40908,TSBPE,1
3 R'S PLUMBING LLC,Plumbing,,TX,STEPHENS,,,,45946,TSBPE,1
PIERCE PLUMBING,Plumbing,,TX,HUNT,,,,41321,TSBPE,1
RIGHT THERE PLUMBING LLC,Plumbing,,TX,HUNT,,,,44587,TSBPE,1
DR DEES PLUMBING,Plumbing,,TX,TARRANT,,,,36693,TSBPE,1
NATIVE SOLUTIONS,Plumbing,RICHARDSON,TX,DALLAS,,2145729528,1400 S. SHERMAN STREET,16343,TSBPE,1
MY AUSTIN PLUMBER LLC,Plumbing,,TX,TRAVIS,,,,44518,TSBPE,1
PRUNEDA CONSTRUCTION LLC,Plumbing,,TX,CALDWELL,,,,40686,TSBPE,1
JUAN'S PLUMBING SERVICES LLC,Plumbing,SAN ANTONIO,TX,BEXAR,,2105143476,10730 POTRANCO RD STE 122,43157,TSBPE,1
ALVAREZ PLUMBING,Plumbing,,TX,CAMERON,,,,45532,TSBPE,1
MANNING PLUMBING,Plumbing,PLANO,TX,COLLIN,,9725719668,3705 KNOB HILL DR.,18542,TSBPE,1
EDUARDO LOPEZ DBA EDDIE LOPEZ'S PLUMBING SERVICE,Plumbing,LUFKIN,TX,ANGELINA,,9366324955,822 FAIR OAKS CIR,41836,TSBPE,1
J. CONTRERAS PLUMBING,Plumbing,,TX,WILLIAMSON,,,,46807,TSBPE,1
TRAVCO PLUMBING INC,Plumbing,,TX,WICHITA,,,,18411,TSBPE,1
LONG'S PLUMBING CO INC,Plumbing,KATY,TX,HARRIS,,2818290338,20403 LONGSPRING DR.,12560,TSBPE,1
ROCK SOLID PLUMBING LLC,Plumbing,WHITNEY,TX,HILL,,8175561553,PO BOX 1038,42382,TSBPE,1
COOL MARK AC & PLUMBING,Plumbing,,TX,BEXAR,,,,46326,TSBPE,1
ECONO PLUMBING INC,Plumbing,ROBSTOWN,TX,NUECES,,3618133262,P.O. BOX 304,17439,TSBPE,1
F & F PLUMBING HEATING & AIR LLC,Plumbing,PERRYTON,TX,OCHILTREE,,8062025820,1201 ASH,39639,TSBPE,1
ATX UNITED INC DBA UNITED PLUMBING SERVICES,Plumbing,ROUND ROCK,TX,WILLIAMSON,,5128013746,1108 CEDAR FALLS ST.,13892,TSBPE,1
"EDDY ESSARY, INC.",Plumbing,,TX,LUBBOCK,,,,42496,TSBPE,1
NEW DAWN PLUMBING,Plumbing,MIDLOTHIAN,TX,ELLIS,,2148785807,6450 FUSSEN TRAIL,36080,TSBPE,1
LARRY LUCE PLUMBING,Plumbing,GRAPELAND,TX,HOUSTON,,9033733097,PO BOX 492,42729,TSBPE,1
KLAUS PLUMBING,Plumbing,PLEASANTON,TX,ATASCOSA,,8307692551,3400 CR 422,8130,TSBPE,1
FITE PLUMBING SERVICES INC,Plumbing,SAN ANTONIO,TX,BEXAR,,2108459959,4111 MISTY GLADE,13089,TSBPE,1
"J & 0 CAVAZOS, INC DBA SAN JUAN PLUMBING CO",Plumbing,MCALLEN,TX,HIDALGO,,9566313180,601 S BENTSEN RD,8368,TSBPE,1
HAZELTON PLUMBING COMPANY,Plumbing,,TX,MIDLAND,,,,44786,TSBPE,1
B'S PLUMBING SERVICES LLC,Plumbing,,TX,ELLIS,,,,44756,TSBPE,1
CEG PLUMBING CONTRACTORS INC,Plumbing,SAN ANTONIO,TX,BEXAR,,2103899463,13367 HUNTSMAN RD,23669,TSBPE,1
MAVERICK UTILITY CONSTRUCTION INC,Plumbing,EULESS,TX,TARRANT,,2145009799,1001 W EULESS BLVD #312,37540,TSBPE,1
3D MECHANICAL/SERVICE COMPANY,Plumbing,,TX,KAUFMAN,,,,41876,TSBPE,1
ROCKY'S PLUMBING & BACKHOE SERVICE,Plumbing,ABILENE,TX,TAYLOR,,3253704339,2265 BELTWAY SOUTH,9525,TSBPE,1
CPMG PLUMBING,Plumbing,ROCKWALL,TX,ROCKWALL,,2148099439,840 S STATE HWY 205,36618,TSBPE,1
RPC MASTER CONTRACTOR'S INC,Plumbing,RICHMOND,TX,FORT BEND,,7137035963,4311 MOSS LAKE COURT,10687,TSBPE,1
J.A.G. PLUMBING INC,Plumbing,LIVERPOOL,TX,BRAZORIA,,2816871713,PO BOX 247,38220,TSBPE,1
ROMO PLUMBING CONTRACTOR,Plumbing,,TX,BEXAR,,,,43172,TSBPE,1
"CHARLIE BROWN PLUMBING, LLC",Plumbing,BELTON,TX,BELL,,2544210984,301 E 10TH AVE,38588,TSBPE,1
STAR OF TEXAS PLUMBING LLC,Plumbing,SMITHVILLE ,TX,BASTROP,,5125636329,333 EASLEY RD,37473,TSBPE,1
KUNZ PLUMBING,Plumbing,HONDO,TX,MEDINA,,8304263910,2916 AVENUE H,39554,TSBPE,1
CONROE PLUMBING LLC,Plumbing,CONROE,TX,MONTGOMERY,,9362249210,6950 OLD HWY 105 W,38389,TSBPE,1
PEOPLE'S CHOICE PLUMBING INC,Plumbing,,TX,BEXAR,,,,38150,TSBPE,1
GOOD FLOW PLUMBING & CONSTRUCTION,Plumbing,MIDLAND,TX,MIDLAND,,4329342497,P O BOX 50976,37416,TSBPE,1
AMBITIOUS PLUMBING,Plumbing,,TX,GALVESTON,,,,45063,TSBPE,1
RLP MECHANICAL CONTRACTOR LLC,Plumbing,,TX,DALLAS,,,,45048,TSBPE,1
RACOS MAINTENANCE LLC,Plumbing,,TX,EL PASO,,,,45875,TSBPE,1
YOUNG PLUMBING LLC,Plumbing,PORT LAVACA,TX,CALHOUN,,3615526733,603  W. AUSTIN,39944,TSBPE,1
WELCH'S PLUMBING,Plumbing,,TX,CALDWELL,,,,39501,TSBPE,1
TEJAS STATE PLUMBING,Plumbing,ARLINGTON,TX,TARRANT,,8179993039,1664 LANCELOT,17269,TSBPE,1
DWV PLUMBING SERVICES LLC,Plumbing,,TX,DALLAS,,,,45660,TSBPE,1
HABYS PLUMBING CO,Plumbing,CASTROVILLE,TX,MEDINA; COMAL,,2102607149,609 BERLIN ST,17626,TSBPE,2
J-PAX,Plumbing,,TX,WILLIAMSON,,,,43546,TSBPE,1
"MTW PIPE WORKS, LLC",Plumbing,CYPRESS,TX,HARRIS,,2813047555,16236 CYPRESS ROSEHILL ROAD,38462,TSBPE,1
MOORE PLUMBING,Plumbing,CLIFTON,TX,BOSQUE,,2546752133,410 N AVENUE R,9601,TSBPE,1
NCTX PLUMBING LLC,Plumbing,NOCONA,TX,MONTAGUE,,9408720115,311 EAST PECAN ST,37971,TSBPE,1
FLUSH GORDON PLUMBING LLC,Plumbing,FT WORTH,TX,TARRANT,,8177154734,PO BOX 122195,18171,TSBPE,1
ALPINE PLUMBCO LLC,Plumbing,ALPINE,TX,BREWSTER,,4322940527,P.O. BOX 2074,39797,TSBPE,1
"GALASSIA PLUMBING, LLC",Plumbing,,TX,HARRIS,,,,45035,TSBPE,1
A CARDWELL PLUMBING AND CONSTRUCTION,Plumbing,AMARILLO,TX,POTTER,,8063221146,700 SW 16TH AVE,36697,TSBPE,1
BARBER PLUMBING SERVICES LLC,Plumbing,,TX,MONTGOMERY,,,,43842,TSBPE,1
PREMIUM CHOICE PLUMBING LLC,Plumbing,,TX,BEXAR,,,,42494,TSBPE,1
ALPHA OMEGA PLUMBING CO,Plumbing,CEDAR HILL,TX,DALLAS,,9722937570,1028 SHERMAN DR,22842,TSBPE,1
ABD 4 PLUMBING LLC,Plumbing,,TX,HENDERSON,,,,44147,TSBPE,1
ROEL RAMIREZ PLUMBING,Plumbing,MISSION,TX,HIDALGO,,9562794823,2402 LA PALOMA DRIVE,38136,TSBPE,1
RSMS MECHANICAL SERV LLC DBA RAMS MECHANICAL SERV,Plumbing,CHINA SPRING,TX,MCLENNAN,,2548360333,181 HORSEMAN'S ALLEY,37504,TSBPE,1
HRDZ PLUMBING SOLUTIONS LLC,Plumbing,,TX,BASTROP,,,,43190,TSBPE,1
CROSSROADS PLUMBING SERVICE,Plumbing,VICTORIA,TX,VICTORIA,,3616557001,93 NORTH MESQUITE DR,19251,TSBPE,1
MARKERT PLUMBING,Plumbing,PFLUGERVILLE,TX,TRAVIS,,5125603234,P.O. BOX 952,37259,TSBPE,1
GALLAGHER DRAIN AND SEWER LLC,Plumbing,HICKORY CREEK,TX,DENTON,,9402066294,238 BARKLEY DR,13913,TSBPE,1
MICHALEK PLUMBING LLC,Plumbing,,TX,WILLIAMSON,,,,42262,TSBPE,1
EVERETT PLUMBING LLC,Plumbing,,TX,CASS,,,,37761,TSBPE,1
GUARDIAN DRAINS,Plumbing,,TX,FORT BEND,,,,45759,TSBPE,1
GOODFELLAS PLUMBING AND LEAK DETECTION LLC,Plumbing,,TX,DALLAS,,,,44357,TSBPE,1
MARK-1 PLUMBING INC,Plumbing,LA MARQUE,TX,GALVESTON,,4096821993,PO BOX 937,41723,TSBPE,1
ROOTERMAN OF AUSTIN,Plumbing,AUSTIN,TX,TRAVIS,,5126500634,15503  PATRICA STREET,40109,TSBPE,1
TITAN CENTEX 2000 PLUMBING LLC,Plumbing,CONROE,TX,MONTGOMERY,,2818981312,901 TOBY LANE,17786,TSBPE,1
2ND GENERATION PLUMBING,Plumbing,UNIVERSAL CITY,TX,BEXAR,,2102871596,13405 BRISTOL OAK,40639,TSBPE,1
JAY HARKINS CO DBA HARKINS CO,Plumbing,ELGIN,TX,BASTROP,,5122815577,618  HWY 95 N,39024,TSBPE,1
MC PLUMBING INC,Plumbing,EL PASO,TX,EL PASO,,9155992575,2140 SEAGULL,11755,TSBPE,1
TIM DARNELL PLUMBING,Plumbing,KELLER,TX,TARRANT,,6825571478,1395 SWEETGUM CIRCLE,37975,TSBPE,1
BEST FRIEND PLUMBING,Plumbing,,TX,HARRIS,,,,41839,TSBPE,1
ARCO PIPE AND SUPPLY LLC,Plumbing,BROWNFIELD,TX,TERRY,,8068911916,801 W BROADWAY ST,40158,TSBPE,1
MANTIS CONSTRUCTION DBA FINISHING TOUCHES REMODELING,Plumbing,,TX,PARKER,,,,41246,TSBPE,1
DMG PLUMBING,Plumbing,,TX,HARRIS,,,,45212,TSBPE,1
FAST TRACK PLUMBING LLC,Plumbing,,TX,MONTGOMERY,,,,42029,TSBPE,1
LONNIE'S PLUMBING,Plumbing,EULESS,TX,TARRANT,,8179370527,802 OAKWOOD DR.,38746,TSBPE,1
"GREEN VALLEY PLUMBING, LLC",Plumbing,,TX,BASTROP,,,,44258,TSBPE,1
HOUSTON NORTHWEST PLUMBING CORP.,Plumbing,,TX,HARRIS,,,,42950,TSBPE,1
DMC MECHANICAL CONTRACTING LLC,Plumbing,,TX,BEXAR,,,,41385,TSBPE,1
